climate_index,DatasetID,ccf,catchment,Proxy_Timespan,StartYear,EndYear,maxcorr,lag_match
avg_temp__1yr_wy7,Dataset_464,0.410533013,maroochy,1278.3,718.1,1996.4,0.410533013,-1
avg_temp__1yr_wy7,Dataset_466,0.40550052,maroochy,1278.3,718.1,1996.4,0.40550052,5
avg_temp__1yr_wy7,Dataset_458,0.391684961,maroochy,1279.2,727.9,2007.1,0.391684961,5
avg_temp__1yr_wy7,Dataset_455,0.391335134,maroochy,551,1445.5,1996.5,0.391335134,2
avg_temp__1yr_wy7,Dataset_577,0.383145557,maroochy,1394.6,614.7,2009.3,0.383145557,1
avg_temp__1yr_wy7,Dataset_586,0.381543545,maroochy,443,1551,1994,0.381543545,4
avg_temp__1yr_wy7,Dataset_579,0.373545685,maroochy,1381.8,627.5,2009.3,0.373545685,0
avg_temp__1yr_wy7,Dataset_156,0.351740062,maroochy,542,1457,1999,0.351740062,2
et_morton_potential__1yr_wy7,Dataset_11,0.464576648,maroochy,323,1661,1984,0.464576648,-1
et_morton_potential__1yr_wy7,Dataset_335,0.408515023,maroochy,1149,851,2000,0.408515023,5
et_morton_potential__1yr_wy7,Dataset_269,0.377195505,maroochy,373,1612,1985,0.377195505,-1
et_morton_potential__1yr_wy7,Dataset_242,0.374962033,maroochy,225,1776,2001,0.374962033,-1
rain__1yr_wy7,Dataset_269,0.42990908,maroochy,373,1612,1985,0.42990908,-1
rain__1yr_wy7,Dataset_8,0.404127347,maroochy,346,1639,1985,0.404127347,-1
rain__1yr_wy7,Dataset_11,0.370456195,maroochy,323,1661,1984,0.370456195,-1
rain__1yr_wy7,Dataset_144.2,0.357758861,maroochy,389.9609807,1572.984119,1962.9451,0.357758861,2
spei_12m__1yr_wy7,Dataset_269,0.448817221,maroochy,373,1612,1985,0.448817221,-1
spei_12m__1yr_wy7,Dataset_8,0.414287464,maroochy,346,1639,1985,0.414287464,-1
spei_12m__1yr_wy7,Dataset_11,0.400589772,maroochy,323,1661,1984,0.400589772,-1
spei_12m__1yr_wy7,Dataset_144.2,0.380411429,maroochy,389.9609807,1572.984119,1962.9451,0.380411429,2
spei_24m__1yr_wy7,Dataset_245,0.366956352,maroochy,758,1250,2008,0.366956352,-1
spei_24m__1yr_wy7,Dataset_244,0.359281114,maroochy,978,1030,2008,0.359281114,-1
spei_36m__1yr_wy7,Dataset_455,0.360232137,maroochy,551,1445.5,1996.5,0.360232137,0
spei_48m__1yr_wy7,Dataset_539,0.496334445,maroochy,2078.7,-95.3,1983.4,0.496334445,-5
spei_48m__1yr_wy7,Dataset_439,0.478464343,maroochy,2079.1,-95.1,1984,0.478464343,-5
spei_48m__1yr_wy7,Dataset_235,0.354654124,maroochy,423,1559,1982,0.354654124,2
spei_48m__1yr_wy7,Dataset_455,0.352328064,maroochy,551,1445.5,1996.5,0.352328064,1
spi_12m__1yr_wy7__QFCD_W3,Dataset_157,0.373794448,maroochy,235,1758,1993,0.373794448,-3
spi_12m__1yr_wy7,Dataset_269,0.430672557,maroochy,373,1612,1985,0.430672557,-1
spi_12m__1yr_wy7,Dataset_8,0.404700392,maroochy,346,1639,1985,0.404700392,-1
spi_12m__1yr_wy7,Dataset_11,0.370712675,maroochy,323,1661,1984,0.370712675,-1
spi_12m__1yr_wy7,Dataset_144.2,0.35808697,maroochy,389.9609807,1572.984119,1962.9451,0.35808697,2
avg_temp__1yr_wy7,Dataset_461,0.620048683,mary,1279.2,727.9,2007.1,0.620048683,-1
avg_temp__1yr_wy7,Dataset_464,0.527832991,mary,1278.3,718.1,1996.4,0.527832991,-1
avg_temp__1yr_wy7,Dataset_337,0.516016009,mary,1382,627,2009,0.516016009,4
avg_temp__1yr_wy7,Dataset_342,0.515205427,mary,1382,627,2009,0.515205427,5
avg_temp__1yr_wy7,Dataset_465,0.505115092,mary,1278.3,718.1,1996.4,0.505115092,-1
avg_temp__1yr_wy7,Dataset_405,0.50046726,mary,2003,1,2004,0.50046726,-4
avg_temp__1yr_wy7,Dataset_457,0.495498014,mary,1279.2,727.9,2007.1,0.495498014,-2
avg_temp__1yr_wy7,Dataset_466,0.457771142,mary,1278.3,718.1,1996.4,0.457771142,0
avg_temp__1yr_wy7,Dataset_437,0.456397828,mary,861,1144,2005,0.456397828,5
avg_temp__1yr_wy7,Dataset_454,0.441596536,mary,1117.9,881.2,1999.1,0.441596536,5
avg_temp__1yr_wy7,Dataset_459,0.399756041,mary,1279.2,727.9,2007.1,0.399756041,1
avg_temp__1yr_wy7,Dataset_456,0.39239938,mary,1288,719.1,2007.1,0.39239938,-2
avg_temp__1yr_wy7,Dataset_458,0.371879528,mary,1279.2,727.9,2007.1,0.371879528,0
avg_temp__1yr_wy7,Dataset_237,0.35298888,mary,451,1547,1998,0.35298888,5
et_morton_potential__1yr_wy7,Dataset_144.2,0.44492558,mary,389.9609807,1572.984119,1962.9451,0.44492558,2
et_morton_potential__1yr_wy7,Dataset_11,0.402575883,mary,323,1661,1984,0.402575883,-1
et_morton_potential__1yr_wy7,Dataset_269,0.371646357,mary,373,1612,1985,0.371646357,-1
et_morton_potential__1yr_wy7,Dataset_246,0.367119292,mary,978,1030,2008,0.367119292,-1
et_morton_potential__1yr_wy7,Dataset_242,0.364079675,mary,225,1776,2001,0.364079675,-1
rain__1yr_wy7,Dataset_8,0.475436693,mary,346,1639,1985,0.475436693,-1
rain__1yr_wy7,Dataset_269,0.472932672,mary,373,1612,1985,0.472932672,-1
rain__1yr_wy7,Dataset_11,0.423118911,mary,323,1661,1984,0.423118911,-1
spei_12m__1yr_wy7,Dataset_269,0.478256907,mary,373,1612,1985,0.478256907,-1
spei_12m__1yr_wy7,Dataset_8,0.464721058,mary,346,1639,1985,0.464721058,-1
spei_12m__1yr_wy7,Dataset_11,0.444381499,mary,323,1661,1984,0.444381499,-1
spei_12m__1yr_wy7,Dataset_144.2,0.379197764,mary,389.9609807,1572.984119,1962.9451,0.379197764,2
spei_12m__1yr_wy7,Dataset_246,0.356001828,mary,978,1030,2008,0.356001828,-1
spei_24m__1yr_wy7,Dataset_245,0.367223618,mary,758,1250,2008,0.367223618,-1
spei_24m__1yr_wy7,Dataset_242,0.36373781,mary,225,1776,2001,0.36373781,-1
spei_24m__1yr_wy7,Dataset_244,0.357696847,mary,978,1030,2008,0.357696847,-1
spei_24m__1yr_wy7,Dataset_455,0.350292089,mary,551,1445.5,1996.5,0.350292089,-1
spei_36m__1yr_wy7__QFCD_D3,Dataset_579,0.363301796,mary,1381.8,627.5,2009.3,0.363301796,-3
spei_36m__1yr_wy7,Dataset_457,0.4146128,mary,1279.2,727.9,2007.1,0.4146128,-4
spei_36m__1yr_wy7,Dataset_455,0.408080171,mary,551,1445.5,1996.5,0.408080171,0
spei_36m__1yr_wy7,Dataset_242,0.378393673,mary,225,1776,2001,0.378393673,0
spei_36m__1yr_wy7,Dataset_17,0.362460073,mary,310,1685,1995,0.362460073,0
spei_36m__1yr_wy7,Dataset_274,0.354236784,mary,241,1760,2001,0.354236784,4
spei_48m__1yr_wy7,Dataset_199,0.622188928,mary,7736,-5743,1993,0.622188928,3
spei_48m__1yr_wy7,Dataset_497,0.551348657,mary,306.8,1663.9,1970.7,0.551348657,3
spei_48m__1yr_wy7,Dataset_457,0.419972797,mary,1279.2,727.9,2007.1,0.419972797,2
spei_48m__1yr_wy7,Dataset_455,0.375987281,mary,551,1445.5,1996.5,0.375987281,1
spei_48m__1yr_wy7,Dataset_392.3,0.374691255,mary,587.32,1423.23,2010.55,0.374691255,5
spei_48m__1yr_wy7,Dataset_467,0.36148696,mary,1278.3,718.1,1996.4,0.36148696,5
spei_48m__1yr_wy7,Dataset_235,0.360052309,mary,423,1559,1982,0.360052309,2
spi_12m__1yr_wy7,Dataset_8,0.476018544,mary,346,1639,1985,0.476018544,-1
spi_12m__1yr_wy7,Dataset_269,0.473763035,mary,373,1612,1985,0.473763035,-1
spi_12m__1yr_wy7,Dataset_11,0.423421539,mary,323,1661,1984,0.423421539,-1
avg_temp__1yr_wy7,Dataset_458,0.54478114,moreton_bay_islands,1279.2,727.9,2007.1,0.54478114,5
avg_temp__1yr_wy7,Dataset_579,0.519471881,moreton_bay_islands,1381.8,627.5,2009.3,0.519471881,5
avg_temp__1yr_wy7,Dataset_578,0.512545804,moreton_bay_islands,1381.8,627.5,2009.3,0.512545804,5
avg_temp__1yr_wy7,Dataset_467,0.510197222,moreton_bay_islands,1278.3,718.1,1996.4,0.510197222,5
avg_temp__1yr_wy7,Dataset_459,0.489120451,moreton_bay_islands,1279.2,727.9,2007.1,0.489120451,1
avg_temp__1yr_wy7,Dataset_454,0.439177238,moreton_bay_islands,1117.9,881.2,1999.1,0.439177238,-5
avg_temp__1yr_wy7,Dataset_148,0.407087928,moreton_bay_islands,215,1781.5,1996.5,0.407087928,-1
avg_temp__1yr_wy7,Dataset_149,0.407087928,moreton_bay_islands,215,1781.5,1996.5,0.407087928,-1
avg_temp__1yr_wy7,Dataset_157,0.403082807,moreton_bay_islands,235,1758,1993,0.403082807,3
avg_temp__1yr_wy7,Dataset_266,0.373931773,moreton_bay_islands,347,1646,1993,0.373931773,0
avg_temp__1yr_wy7,Dataset_577,0.361315499,moreton_bay_islands,1394.6,614.7,2009.3,0.361315499,1
avg_temp__1yr_wy7,Dataset_339,0.360423631,moreton_bay_islands,868,1140,2008,0.360423631,3
avg_temp__1yr_wy7,Dataset_455,0.3526251,moreton_bay_islands,551,1445.5,1996.5,0.3526251,2
et_morton_potential__1yr_wy7,Dataset_11,0.424745772,moreton_bay_islands,323,1661,1984,0.424745772,-1
et_morton_potential__1yr_wy7,Dataset_144.2,0.406097214,moreton_bay_islands,389.9609807,1572.984119,1962.9451,0.406097214,2
et_morton_potential__1yr_wy7,Dataset_242,0.373377284,moreton_bay_islands,225,1776,2001,0.373377284,-1
spei_24m__1yr_wy7,Dataset_459,0.378705741,moreton_bay_islands,1279.2,727.9,2007.1,0.378705741,0
spei_36m__1yr_wy7__QFCD_D3,Dataset_459,0.405406866,moreton_bay_islands,1279.2,727.9,2007.1,0.405406866,-2
spei_36m__1yr_wy7__QFCD_D3,Dataset_458,0.40472398,moreton_bay_islands,1279.2,727.9,2007.1,0.40472398,-2
spei_36m__1yr_wy7,Dataset_459,0.448514397,moreton_bay_islands,1279.2,727.9,2007.1,0.448514397,1
spei_36m__1yr_wy7,Dataset_457,0.412404608,moreton_bay_islands,1279.2,727.9,2007.1,0.412404608,2
spei_48m__1yr_wy7__QFCD_D3,Dataset_459,0.484818924,moreton_bay_islands,1279.2,727.9,2007.1,0.484818924,-1
spei_48m__1yr_wy7__QFCD_D3,Dataset_458,0.451307561,moreton_bay_islands,1279.2,727.9,2007.1,0.451307561,-1
spei_48m__1yr_wy7__QFCD_D3,Dataset_457,0.446393871,moreton_bay_islands,1279.2,727.9,2007.1,0.446393871,0
spei_48m__1yr_wy7__QFCD_D3,Dataset_579,0.402640315,moreton_bay_islands,1381.8,627.5,2009.3,0.402640315,-3
spei_48m__1yr_wy7__QFCD_D3,Dataset_578,0.363815367,moreton_bay_islands,1381.8,627.5,2009.3,0.363815367,-3
spei_48m__1yr_wy7__QFCD_D3,Dataset_456,0.35939566,moreton_bay_islands,1288,719.1,2007.1,0.35939566,0
spei_48m__1yr_wy7,Dataset_459,0.451800348,moreton_bay_islands,1279.2,727.9,2007.1,0.451800348,1
spei_48m__1yr_wy7,Dataset_458,0.435616769,moreton_bay_islands,1279.2,727.9,2007.1,0.435616769,-4
spei_48m__1yr_wy7,Dataset_457,0.42993925,moreton_bay_islands,1279.2,727.9,2007.1,0.42993925,-4
spei_48m__1yr_wy7,Dataset_619,0.406427962,moreton_bay_islands,364,1629,1993,0.406427962,3
spei_48m__1yr_wy7,Dataset_620,0.381856517,moreton_bay_islands,363,1630,1993,0.381856517,3
spei_48m__1yr_wy7,Dataset_200,0.360364807,moreton_bay_islands,776,1227,2003,0.360364807,3
spei_48m__1yr_wy7,Dataset_391.3,0.360364807,moreton_bay_islands,776,1227,2003,0.360364807,3
spei_48m__1yr_wy7,Dataset_235,0.357058716,moreton_bay_islands,423,1559,1982,0.357058716,3
avg_temp__1yr_wy7,Dataset_578,0.433699712,mossman,1381.8,627.5,2009.3,0.433699712,5
avg_temp__1yr_wy7,Dataset_392.3,0.354381349,mossman,587.32,1423.23,2010.55,0.354381349,5
et_morton_potential__1yr_wy7,Dataset_240,0.508695779,mossman,374,1607,1981,0.508695779,2
et_morton_potential__1yr_wy7,Dataset_465,0.479976461,mossman,1278.3,718.1,1996.4,0.479976461,-4
et_morton_potential__1yr_wy7,Dataset_392.3,0.475345337,mossman,587.32,1423.23,2010.55,0.475345337,3
et_morton_potential__1yr_wy7,Dataset_375,0.469717208,mossman,275.1,1711.5,1986.6,0.469717208,-5
et_morton_potential__1yr_wy7,Dataset_464,0.466725227,mossman,1278.3,718.1,1996.4,0.466725227,-4
et_morton_potential__1yr_wy7,Dataset_269,0.447686489,mossman,373,1612,1985,0.447686489,-1
et_morton_potential__1yr_wy7,Dataset_242,0.434831575,mossman,225,1776,2001,0.434831575,-1
et_morton_potential__1yr_wy7,Dataset_437,0.41056564,mossman,861,1144,2005,0.41056564,4
et_morton_potential__1yr_wy7,Dataset_148,0.401363374,mossman,215,1781.5,1996.5,0.401363374,-1
et_morton_potential__1yr_wy7,Dataset_149,0.401363374,mossman,215,1781.5,1996.5,0.401363374,-1
et_morton_potential__1yr_wy7,Dataset_266,0.369844884,mossman,347,1646,1993,0.369844884,0
et_morton_potential__1yr_wy7,Dataset_342,0.366897793,mossman,1382,627,2009,0.366897793,-5
et_morton_potential__1yr_wy7,Dataset_466,0.364860509,mossman,1278.3,718.1,1996.4,0.364860509,-5
et_morton_potential__1yr_wy7,Dataset_156,0.364145191,mossman,542,1457,1999,0.364145191,0
et_morton_potential__1yr_wy7,Dataset_144.2,0.3606748,mossman,389.9609807,1572.984119,1962.9451,0.3606748,-3
et_morton_potential__1yr_wy7,Dataset_8,0.35189391,mossman,346,1639,1985,0.35189391,-1
rain__1yr_wy7,Dataset_269,0.575918525,mossman,373,1612,1985,0.575918525,-1
rain__1yr_wy7,Dataset_8,0.408358924,mossman,346,1639,1985,0.408358924,-1
spei_12m__1yr_wy7,Dataset_269,0.583555221,mossman,373,1612,1985,0.583555221,-1
spei_12m__1yr_wy7,Dataset_8,0.425325112,mossman,346,1639,1985,0.425325112,-1
spei_24m__1yr_wy7,Dataset_269,0.409799071,mossman,373,1612,1985,0.409799071,-1
spei_24m__1yr_wy7,Dataset_240,0.408346667,mossman,374,1607,1981,0.408346667,2
spei_36m__1yr_wy7,Dataset_462,0.482188182,mossman,1279.2,727.9,2007.1,0.482188182,4
spei_36m__1yr_wy7,Dataset_467,0.371224851,mossman,1278.3,718.1,1996.4,0.371224851,-5
spei_48m__1yr_wy7__QFCD_D3,Dataset_265,0.377174507,mossman,347,1646,1993,0.377174507,-5
spei_48m__1yr_wy7__QFCD_D3,Dataset_266,0.368725912,mossman,347,1646,1993,0.368725912,-5
spei_48m__1yr_wy7__QFCD_D3,Dataset_467,0.353084852,mossman,1278.3,718.1,1996.4,0.353084852,4
spei_48m__1yr_wy7,Dataset_462,0.515581553,mossman,1279.2,727.9,2007.1,0.515581553,4
spei_48m__1yr_wy7,Dataset_536,0.492532359,mossman,2078.7,-95.3,1983.4,0.492532359,-2
spei_48m__1yr_wy7,Dataset_467,0.477906423,mossman,1278.3,718.1,1996.4,0.477906423,-5
spei_48m__1yr_wy7,Dataset_441,0.467838751,mossman,2079.1,-95.1,1984,0.467838751,-2
spei_48m__1yr_wy7,Dataset_375,0.438019938,mossman,275.1,1711.5,1986.6,0.438019938,-4
spei_48m__1yr_wy7,Dataset_148,0.393154617,mossman,215,1781.5,1996.5,0.393154617,-5
spei_48m__1yr_wy7,Dataset_149,0.393154617,mossman,215,1781.5,1996.5,0.393154617,-5
spei_48m__1yr_wy7,Dataset_437,0.373771153,mossman,861,1144,2005,0.373771153,4
spei_48m__1yr_wy7,Dataset_240,0.370052712,mossman,374,1607,1981,0.370052712,4
spei_48m__1yr_wy7,Dataset_144.3,0.359362388,mossman,446.3,1557.2,2003.5,0.359362388,4
spei_48m__1yr_wy7,Dataset_207,0.357753305,mossman,432,1560,1992,0.357753305,2
spei_48m__1yr_wy7,Dataset_213,0.357715413,mossman,852,1140,1992,0.357715413,-4
spei_48m__1yr_wy7,Dataset_249,0.357588532,mossman,234,1762,1996,0.357588532,-5
spei_48m__1yr_wy7,Dataset_340,0.351157358,mossman,3712,-1704,2008,0.351157358,1
spi_12m__1yr_wy7,Dataset_269,0.575918525,mossman,373,1612,1985,0.575918525,-1
spi_12m__1yr_wy7,Dataset_8,0.408358924,mossman,346,1639,1985,0.408358924,-1
avg_temp__1yr_wy7,Dataset_407,0.524242455,mulgrave_russell,2017,-20,1997,0.524242455,-5
avg_temp__1yr_wy7,Dataset_578,0.462002041,mulgrave_russell,1381.8,627.5,2009.3,0.462002041,5
avg_temp__1yr_wy7,Dataset_579,0.401791208,mulgrave_russell,1381.8,627.5,2009.3,0.401791208,5
avg_temp__1yr_wy7,Dataset_392.3,0.37278869,mulgrave_russell,587.32,1423.23,2010.55,0.37278869,5
avg_temp__1yr_wy7,Dataset_216,0.35794041,mulgrave_russell,365,1625,1990,0.35794041,-3
et_morton_potential__1yr_wy7,Dataset_465,0.675066886,mulgrave_russell,1278.3,718.1,1996.4,0.675066886,-4
et_morton_potential__1yr_wy7,Dataset_464,0.665562976,mulgrave_russell,1278.3,718.1,1996.4,0.665562976,-4
et_morton_potential__1yr_wy7,Dataset_454,0.623059398,mulgrave_russell,1117.9,881.2,1999.1,0.623059398,-5
et_morton_potential__1yr_wy7,Dataset_408,0.612738661,mulgrave_russell,2017,-20,1997,0.612738661,0
et_morton_potential__1yr_wy7,Dataset_437,0.611997607,mulgrave_russell,861,1144,2005,0.611997607,1
et_morton_potential__1yr_wy7,Dataset_396,0.594850132,mulgrave_russell,280,1718,1998,0.594850132,-2
et_morton_potential__1yr_wy7,Dataset_342,0.587834352,mulgrave_russell,1382,627,2009,0.587834352,-5
et_morton_potential__1yr_wy7,Dataset_466,0.577031672,mulgrave_russell,1278.3,718.1,1996.4,0.577031672,-4
et_morton_potential__1yr_wy7,Dataset_240,0.571491788,mulgrave_russell,374,1607,1981,0.571491788,1
et_morton_potential__1yr_wy7,Dataset_407,0.541503717,mulgrave_russell,2017,-20,1997,0.541503717,-5
et_morton_potential__1yr_wy7,Dataset_337,0.533270249,mulgrave_russell,1382,627,2009,0.533270249,-5
et_morton_potential__1yr_wy7,Dataset_375,0.533211529,mulgrave_russell,275.1,1711.5,1986.6,0.533211529,-5
et_morton_potential__1yr_wy7,Dataset_148,0.490410609,mulgrave_russell,215,1781.5,1996.5,0.490410609,-1
et_morton_potential__1yr_wy7,Dataset_149,0.490410609,mulgrave_russell,215,1781.5,1996.5,0.490410609,-1
et_morton_potential__1yr_wy7,Dataset_156,0.47890587,mulgrave_russell,542,1457,1999,0.47890587,0
et_morton_potential__1yr_wy7,Dataset_467,0.46654282,mulgrave_russell,1278.3,718.1,1996.4,0.46654282,-4
et_morton_potential__1yr_wy7,Dataset_237,0.464561282,mulgrave_russell,451,1547,1998,0.464561282,2
et_morton_potential__1yr_wy7,Dataset_392.3,0.460889011,mulgrave_russell,587.32,1423.23,2010.55,0.460889011,3
et_morton_potential__1yr_wy7,Dataset_586,0.442592512,mulgrave_russell,443,1551,1994,0.442592512,-4
et_morton_potential__1yr_wy7,Dataset_266,0.438710815,mulgrave_russell,347,1646,1993,0.438710815,0
et_morton_potential__1yr_wy7,Dataset_457,0.437166054,mulgrave_russell,1279.2,727.9,2007.1,0.437166054,-4
et_morton_potential__1yr_wy7,Dataset_249,0.42806035,mulgrave_russell,234,1762,1996,0.42806035,-1
et_morton_potential__1yr_wy7,Dataset_269,0.412837191,mulgrave_russell,373,1612,1985,0.412837191,-1
et_morton_potential__1yr_wy7,Dataset_405,0.411688129,mulgrave_russell,2003,1,2004,0.411688129,-5
et_morton_potential__1yr_wy7,Dataset_242,0.403639934,mulgrave_russell,225,1776,2001,0.403639934,-1
et_morton_potential__1yr_wy7,Dataset_144.1,0.385569819,mulgrave_russell,446.3,1557.2,2003.5,0.385569819,-5
et_morton_potential__1yr_wy7,Dataset_265,0.384568763,mulgrave_russell,347,1646,1993,0.384568763,0
et_morton_potential__1yr_wy7,Dataset_583,0.383780914,mulgrave_russell,564,1430,1994,0.383780914,0
et_morton_potential__1yr_wy7,Dataset_252,0.382282647,mulgrave_russell,270,1726.78,1996.91,0.382282647,3
et_morton_potential__1yr_wy7,Dataset_153,0.372014509,mulgrave_russell,384,1617.5,2001.5,0.372014509,-1
et_morton_potential__1yr_wy7,Dataset_154,0.372014509,mulgrave_russell,384,1617.5,2001.5,0.372014509,-1
et_morton_potential__1yr_wy7,Dataset_144.2,0.367402632,mulgrave_russell,389.9609807,1572.984119,1962.9451,0.367402632,-3
et_morton_potential__1yr_wy7,Dataset_150,0.357233715,mulgrave_russell,215,1781.5,1996.5,0.357233715,-4
et_morton_potential__1yr_wy7,Dataset_151,0.357233715,mulgrave_russell,215,1781.5,1996.5,0.357233715,-4
et_morton_potential__1yr_wy7,Dataset_157,0.355165159,mulgrave_russell,235,1758,1993,0.355165159,3
rain__1yr_wy7,Dataset_269,0.583911316,mulgrave_russell,373,1612,1985,0.583911316,-1
rain__1yr_wy7,Dataset_8,0.387268135,mulgrave_russell,346,1639,1985,0.387268135,-1
rain__1yr_wy7,Dataset_246,0.36711241,mulgrave_russell,978,1030,2008,0.36711241,-1
spei_12m__1yr_wy7,Dataset_269,0.58343579,mulgrave_russell,373,1612,1985,0.58343579,-1
spei_12m__1yr_wy7,Dataset_8,0.392872492,mulgrave_russell,346,1639,1985,0.392872492,-1
spei_12m__1yr_wy7,Dataset_246,0.359727082,mulgrave_russell,978,1030,2008,0.359727082,-1
spei_24m__1yr_wy7,Dataset_240,0.447724757,mulgrave_russell,374,1607,1981,0.447724757,2
spei_24m__1yr_wy7,Dataset_269,0.417625621,mulgrave_russell,373,1612,1985,0.417625621,-1
spei_24m__1yr_wy7,Dataset_464,0.415303739,mulgrave_russell,1278.3,718.1,1996.4,0.415303739,-3
spei_24m__1yr_wy7,Dataset_437,0.411153457,mulgrave_russell,861,1144,2005,0.411153457,5
spei_24m__1yr_wy7,Dataset_465,0.409994989,mulgrave_russell,1278.3,718.1,1996.4,0.409994989,-4
spei_24m__1yr_wy7,Dataset_466,0.401142009,mulgrave_russell,1278.3,718.1,1996.4,0.401142009,-4
spei_24m__1yr_wy7,Dataset_457,0.3975029,mulgrave_russell,1279.2,727.9,2007.1,0.3975029,4
spei_24m__1yr_wy7,Dataset_342,0.3847643,mulgrave_russell,1382,627,2009,0.3847643,2
spei_24m__1yr_wy7,Dataset_156,0.373471169,mulgrave_russell,542,1457,1999,0.373471169,0
spei_36m__1yr_wy7,Dataset_337,0.503399293,mulgrave_russell,1382,627,2009,0.503399293,4
spei_36m__1yr_wy7,Dataset_462,0.485556443,mulgrave_russell,1279.2,727.9,2007.1,0.485556443,4
spei_36m__1yr_wy7,Dataset_464,0.47546856,mulgrave_russell,1278.3,718.1,1996.4,0.47546856,-3
spei_36m__1yr_wy7,Dataset_437,0.461794403,mulgrave_russell,861,1144,2005,0.461794403,4
spei_36m__1yr_wy7,Dataset_465,0.46051567,mulgrave_russell,1278.3,718.1,1996.4,0.46051567,-4
spei_36m__1yr_wy7,Dataset_457,0.431160662,mulgrave_russell,1279.2,727.9,2007.1,0.431160662,5
spei_36m__1yr_wy7,Dataset_466,0.42785214,mulgrave_russell,1278.3,718.1,1996.4,0.42785214,-3
spei_36m__1yr_wy7,Dataset_342,0.42611895,mulgrave_russell,1382,627,2009,0.42611895,3
spei_36m__1yr_wy7,Dataset_240,0.394196628,mulgrave_russell,374,1607,1981,0.394196628,3
spei_36m__1yr_wy7,Dataset_252,0.391297243,mulgrave_russell,270,1726.78,1996.91,0.391297243,4
spei_36m__1yr_wy7,Dataset_156,0.38907784,mulgrave_russell,542,1457,1999,0.38907784,1
spei_36m__1yr_wy7,Dataset_467,0.384347683,mulgrave_russell,1278.3,718.1,1996.4,0.384347683,-2
spei_36m__1yr_wy7,Dataset_153,0.366797935,mulgrave_russell,384,1617.5,2001.5,0.366797935,0
spei_36m__1yr_wy7,Dataset_154,0.366797935,mulgrave_russell,384,1617.5,2001.5,0.366797935,0
spei_36m__1yr_wy7,Dataset_459,0.366253871,mulgrave_russell,1279.2,727.9,2007.1,0.366253871,4
spei_36m__1yr_wy7,Dataset_144.1,0.363442621,mulgrave_russell,446.3,1557.2,2003.5,0.363442621,-5
spei_48m__1yr_wy7,Dataset_464,0.593646793,mulgrave_russell,1278.3,718.1,1996.4,0.593646793,-5
spei_48m__1yr_wy7,Dataset_337,0.560051662,mulgrave_russell,1382,627,2009,0.560051662,5
spei_48m__1yr_wy7,Dataset_465,0.553896105,mulgrave_russell,1278.3,718.1,1996.4,0.553896105,-5
spei_48m__1yr_wy7,Dataset_437,0.551772123,mulgrave_russell,861,1144,2005,0.551772123,4
spei_48m__1yr_wy7,Dataset_461,0.503646709,mulgrave_russell,1279.2,727.9,2007.1,0.503646709,4
spei_48m__1yr_wy7,Dataset_462,0.502815349,mulgrave_russell,1279.2,727.9,2007.1,0.502815349,5
spei_48m__1yr_wy7,Dataset_457,0.49471508,mulgrave_russell,1279.2,727.9,2007.1,0.49471508,5
spei_48m__1yr_wy7,Dataset_342,0.489387897,mulgrave_russell,1382,627,2009,0.489387897,4
spei_48m__1yr_wy7,Dataset_466,0.477310688,mulgrave_russell,1278.3,718.1,1996.4,0.477310688,-5
spei_48m__1yr_wy7,Dataset_454,0.466516944,mulgrave_russell,1117.9,881.2,1999.1,0.466516944,-4
spei_48m__1yr_wy7,Dataset_240,0.458020464,mulgrave_russell,374,1607,1981,0.458020464,4
spei_48m__1yr_wy7,Dataset_252,0.457735074,mulgrave_russell,270,1726.78,1996.91,0.457735074,5
spei_48m__1yr_wy7,Dataset_467,0.435788709,mulgrave_russell,1278.3,718.1,1996.4,0.435788709,-4
spei_48m__1yr_wy7,Dataset_237,0.408233323,mulgrave_russell,451,1547,1998,0.408233323,5
spei_48m__1yr_wy7,Dataset_144.1,0.406280776,mulgrave_russell,446.3,1557.2,2003.5,0.406280776,-5
spei_48m__1yr_wy7,Dataset_156,0.397643782,mulgrave_russell,542,1457,1999,0.397643782,1
spei_48m__1yr_wy7,Dataset_405,0.387762025,mulgrave_russell,2003,1,2004,0.387762025,-5
spei_48m__1yr_wy7,Dataset_153,0.377222537,mulgrave_russell,384,1617.5,2001.5,0.377222537,1
spei_48m__1yr_wy7,Dataset_154,0.377222537,mulgrave_russell,384,1617.5,2001.5,0.377222537,1
spei_48m__1yr_wy7,Dataset_148,0.357859062,mulgrave_russell,215,1781.5,1996.5,0.357859062,1
spei_48m__1yr_wy7,Dataset_149,0.357859062,mulgrave_russell,215,1781.5,1996.5,0.357859062,1
spi_12m__1yr_wy7,Dataset_269,0.583911316,mulgrave_russell,373,1612,1985,0.583911316,-1
spi_12m__1yr_wy7,Dataset_8,0.387268135,mulgrave_russell,346,1639,1985,0.387268135,-1
spi_12m__1yr_wy7,Dataset_246,0.36711241,mulgrave_russell,978,1030,2008,0.36711241,-1
avg_temp__1yr_wy7,Dataset_467,0.416156811,murray,1278.3,718.1,1996.4,0.416156811,-2
avg_temp__1yr_wy7,Dataset_577,0.361083406,murray,1394.6,614.7,2009.3,0.361083406,1
avg_temp__1yr_wy7,Dataset_204,0.355664915,murray,318,1674,1992,0.355664915,-5
et_morton_potential__1yr_wy7,Dataset_465,0.6580158,murray,1278.3,718.1,1996.4,0.6580158,-4
