long,lat,order,hole,piece,group,id
147.97236867,-21.59740171,2361,FALSE,1,Fitzroy.1,Fitzroy
148.0643597,-21.53376251,2362,FALSE,1,Fitzroy.1,Fitzroy
148.07886514,-21.45398021,2363,FALSE,1,Fitzroy.1,Fitzroy
148.13914133,-21.42537276,2364,FALSE,1,Fitzroy.1,Fitzroy
148.23898927,-21.40527982,2365,FALSE,1,Fitzroy.1,Fitzroy
148.30661649,-21.41618318,2366,FALSE,1,Fitzroy.1,Fitzroy
148.3607057,-21.37612069,2367,FALSE,1,Fitzroy.1,Fitzroy
148.4045701,-21.3821692,2368,FALSE,1,Fitzroy.1,Fitzroy
148.46974153,-21.2731468,2369,FALSE,1,Fitzroy.1,Fitzroy
148.53329561,-21.3339696,2370,FALSE,1,Fitzroy.1,Fitzroy
143.53756282,-19.49973022,2371,FALSE,1,Flinders.1,Flinders
143.6036458,-19.57648321,2372,FALSE,1,Flinders.1,Flinders
143.68124738,-19.59867211,2373,FALSE,1,Flinders.1,Flinders
143.70816522,-19.57581569,2374,FALSE,1,Flinders.1,Flinders
143.79407254,-19.59266939,2375,FALSE,1,Flinders.1,Flinders
143.90362423,-19.63880564,2376,FALSE,1,Flinders.1,Flinders
143.95176122,-19.61746477,2377,FALSE,1,Flinders.1,Flinders
143.99739129,-19.62394199,2378,FALSE,1,Flinders.1,Flinders
144.04663584,-19.58069492,2379,FALSE,1,Flinders.1,Flinders
144.16593778,-19.5702779,2380,FALSE,1,Flinders.1,Flinders
144.22980073,-19.60478351,2381,FALSE,1,Flinders.1,Flinders
144.23116094,-19.6769236,2382,FALSE,1,Flinders.1,Flinders
144.25405262,-19.70914137,2383,FALSE,1,Flinders.1,Flinders
144.26228953,-19.83377372,2384,FALSE,1,Flinders.1,Flinders
144.31649046,-19.87592313,2385,FALSE,1,Flinders.1,Flinders
144.3441059,-19.92879181,2386,FALSE,1,Flinders.1,Flinders
144.39219008,-19.93260681,2387,FALSE,1,Flinders.1,Flinders
144.43131173,-19.97669423,2388,FALSE,1,Flinders.1,Flinders
144.54046693,-19.94858481,2389,FALSE,1,Flinders.1,Flinders
144.61196014,-19.9477289,2390,FALSE,1,Flinders.1,Flinders
144.63114706,-19.9240808,2391,FALSE,1,Flinders.1,Flinders
144.7044122,-19.90642076,2392,FALSE,1,Flinders.1,Flinders
144.77370583,-19.93752324,2393,FALSE,1,Flinders.1,Flinders
144.80274758,-20.01756967,2394,FALSE,1,Flinders.1,Flinders
144.7613836,-20.04391907,2395,FALSE,1,Flinders.1,Flinders
144.80253143,-20.08001354,2396,FALSE,1,Flinders.1,Flinders
144.80837924,-20.1587,2397,FALSE,1,Flinders.1,Flinders
144.85421913,-20.1643305,2398,FALSE,1,Flinders.1,Flinders
144.87609259,-20.20280734,2399,FALSE,1,Flinders.1,Flinders
144.95420117,-20.25702113,2400,FALSE,1,Flinders.1,Flinders
144.9226548,-20.27326396,2401,FALSE,1,Flinders.1,Flinders
144.92409891,-20.32256934,2402,FALSE,1,Flinders.1,Flinders
144.96832431,-20.35865914,2403,FALSE,1,Flinders.1,Flinders
144.87106381,-20.45498443,2404,FALSE,1,Flinders.1,Flinders
144.85641033,-20.52180602,2405,FALSE,1,Flinders.1,Flinders
144.80617626,-20.56879488,2406,FALSE,1,Flinders.1,Flinders
144.61811618,-20.6892488,2407,FALSE,1,Flinders.1,Flinders
144.60900083,-20.72829448,2408,FALSE,1,Flinders.1,Flinders
144.54143787,-20.7335226,2409,FALSE,1,Flinders.1,Flinders
144.5103165,-20.79135096,2410,FALSE,1,Flinders.1,Flinders
144.51294889,-20.91734468,2411,FALSE,1,Flinders.1,Flinders
144.45944891,-20.93136769,2412,FALSE,1,Flinders.1,Flinders
144.45965171,-21.02152758,2413,FALSE,1,Flinders.1,Flinders
144.37065186,-21.0554055,2414,FALSE,1,Flinders.1,Flinders
144.36708212,-21.12552518,2415,FALSE,1,Flinders.1,Flinders
144.31852269,-21.1566879,2416,FALSE,1,Flinders.1,Flinders
144.23754029,-21.1758799,2417,FALSE,1,Flinders.1,Flinders
144.1142864,-21.18653098,2418,FALSE,1,Flinders.1,Flinders
144.02833353,-21.27350024,2419,FALSE,1,Flinders.1,Flinders
143.93651881,-21.302224,2420,FALSE,1,Flinders.1,Flinders
143.89911269,-21.28514803,2421,FALSE,1,Flinders.1,Flinders
143.83518223,-21.32634097,2422,FALSE,1,Flinders.1,Flinders
143.69639187,-21.38052776,2423,FALSE,1,Flinders.1,Flinders
143.63499409,-21.36201054,2424,FALSE,1,Flinders.1,Flinders
143.53072556,-21.29459807,2425,FALSE,1,Flinders.1,Flinders
143.39497057,-21.28106843,2426,FALSE,1,Flinders.1,Flinders
143.34881837,-21.28855207,2427,FALSE,1,Flinders.1,Flinders
143.32070254,-21.33075973,2428,FALSE,1,Flinders.1,Flinders
143.17818499,-21.35130591,2429,FALSE,1,Flinders.1,Flinders
143.13540887,-21.36683426,2430,FALSE,1,Flinders.1,Flinders
143.103985,-21.4241147,2431,FALSE,1,Flinders.1,Flinders
143.04307601,-21.42592336,2432,FALSE,1,Flinders.1,Flinders
142.97209431,-21.51268222,2433,FALSE,1,Flinders.1,Flinders
142.91155887,-21.52287133,2434,FALSE,1,Flinders.1,Flinders
142.80123108,-21.61891482,2435,FALSE,1,Flinders.1,Flinders
142.63639651,-21.64399766,2436,FALSE,1,Flinders.1,Flinders
142.57445953,-21.68741792,2437,FALSE,1,Flinders.1,Flinders
142.56316122,-21.71672834,2438,FALSE,1,Flinders.1,Flinders
142.49822628,-21.72457819,2439,FALSE,1,Flinders.1,Flinders
142.41670074,-21.7068611,2440,FALSE,1,Flinders.1,Flinders
142.27655834,-21.60703379,2441,FALSE,1,Flinders.1,Flinders
142.24067743,-21.55815276,2442,FALSE,1,Flinders.1,Flinders
142.19105553,-21.54346772,2443,FALSE,1,Flinders.1,Flinders
142.12646876,-21.49512333,2444,FALSE,1,Flinders.1,Flinders
142.04210047,-21.52607053,2445,FALSE,1,Flinders.1,Flinders
141.92276659,-21.48568601,2446,FALSE,1,Flinders.1,Flinders
141.86827253,-21.51182017,2447,FALSE,1,Flinders.1,Flinders
141.77734273,-21.49894932,2448,FALSE,1,Flinders.1,Flinders
141.7513072,-21.53766894,2449,FALSE,1,Flinders.1,Flinders
141.67617844,-21.51824431,2450,FALSE,1,Flinders.1,Flinders
141.62383543,-21.53008466,2451,FALSE,1,Flinders.1,Flinders
141.61619191,-21.5857212,2452,FALSE,1,Flinders.1,Flinders
141.46954247,-21.63245247,2453,FALSE,1,Flinders.1,Flinders
141.43932322,-21.60263193,2454,FALSE,1,Flinders.1,Flinders
141.37337143,-21.62981368,2455,FALSE,1,Flinders.1,Flinders
141.33709633,-21.62314419,2456,FALSE,1,Flinders.1,Flinders
141.28084711,-21.65205646,2457,FALSE,1,Flinders.1,Flinders
141.27756172,-21.74616248,2458,FALSE,1,Flinders.1,Flinders
141.24474842,-21.8245799,2459,FALSE,1,Flinders.1,Flinders
141.20143929,-21.83152858,2460,FALSE,1,Flinders.1,Flinders
141.10217314,-21.73425158,2461,FALSE,1,Flinders.1,Flinders
141.02079373,-21.79360246,2462,FALSE,1,Flinders.1,Flinders
140.9010273,-21.77608062,2463,FALSE,1,Flinders.1,Flinders
140.85338133,-21.66371026,2464,FALSE,1,Flinders.1,Flinders
140.79509283,-21.62629652,2465,FALSE,1,Flinders.1,Flinders
140.73885412,-21.55936812,2466,FALSE,1,Flinders.1,Flinders
140.61634907,-21.58678301,2467,FALSE,1,Flinders.1,Flinders
140.50822368,-21.57023201,2468,FALSE,1,Flinders.1,Flinders
140.47521183,-21.49394057,2469,FALSE,1,Flinders.1,Flinders
140.40717979,-21.48067612,2470,FALSE,1,Flinders.1,Flinders
140.37010919,-21.45288638,2471,FALSE,1,Flinders.1,Flinders
140.30707594,-21.47838044,2472,FALSE,1,Flinders.1,Flinders
140.25846399,-21.4330842,2473,FALSE,1,Flinders.1,Flinders
140.14808178,-21.42039416,2474,FALSE,1,Flinders.1,Flinders
140.03383452,-21.32506582,2475,FALSE,1,Flinders.1,Flinders
140.02156143,-21.26085182,2476,FALSE,1,Flinders.1,Flinders
139.89826462,-21.16695117,2477,FALSE,1,Flinders.1,Flinders
139.81486773,-21.17805519,2478,FALSE,1,Flinders.1,Flinders
139.8038336,-21.10874936,2479,FALSE,1,Flinders.1,Flinders
139.78104507,-21.09455403,2480,FALSE,1,Flinders.1,Flinders
139.81307414,-21.00916932,2481,FALSE,1,Flinders.1,Flinders
139.87383799,-20.93321403,2482,FALSE,1,Flinders.1,Flinders
139.85075102,-20.86358581,2483,FALSE,1,Flinders.1,Flinders
139.85873266,-20.8140354,2484,FALSE,1,Flinders.1,Flinders
139.94837648,-20.77602777,2485,FALSE,1,Flinders.1,Flinders
139.92160549,-20.70332953,2486,FALSE,1,Flinders.1,Flinders
139.88476521,-20.67287506,2487,FALSE,1,Flinders.1,Flinders
139.91000024,-20.6201931,2488,FALSE,1,Flinders.1,Flinders
139.86769483,-20.51961908,2489,FALSE,1,Flinders.1,Flinders
139.88073209,-20.4566628,2490,FALSE,1,Flinders.1,Flinders
139.94941253,-20.3820242,2491,FALSE,1,Flinders.1,Flinders
140.04002384,-20.37103509,2492,FALSE,1,Flinders.1,Flinders
140.0922553,-20.34269923,2493,FALSE,1,Flinders.1,Flinders
140.13445373,-20.29113564,2494,FALSE,1,Flinders.1,Flinders
140.13275086,-20.24656502,2495,FALSE,1,Flinders.1,Flinders
140.18011786,-20.21111492,2496,FALSE,1,Flinders.1,Flinders
140.23307551,-20.10243058,2497,FALSE,1,Flinders.1,Flinders
140.21197866,-20.05666801,2498,FALSE,1,Flinders.1,Flinders
140.20823812,-19.88660467,2499,FALSE,1,Flinders.1,Flinders
140.2241648,-19.85800966,2500,FALSE,1,Flinders.1,Flinders
140.21690804,-19.79024286,2501,FALSE,1,Flinders.1,Flinders
140.24230449,-19.71989309,2502,FALSE,1,Flinders.1,Flinders
140.2226878,-19.69652533,2503,FALSE,1,Flinders.1,Flinders
140.21881286,-19.57993197,2504,FALSE,1,Flinders.1,Flinders
140.25091207,-19.49949708,2505,FALSE,1,Flinders.1,Flinders
140.22769059,-19.41712731,2506,FALSE,1,Flinders.1,Flinders
140.22974589,-19.34892341,2507,FALSE,1,Flinders.1,Flinders
140.2584054,-19.29656103,2508,FALSE,1,Flinders.1,Flinders
140.27412547,-19.21771531,2509,FALSE,1,Flinders.1,Flinders
140.27605963,-19.11933966,2510,FALSE,1,Flinders.1,Flinders
140.30852857,-19.09454904,2511,FALSE,1,Flinders.1,Flinders
140.35316234,-18.97194877,2512,FALSE,1,Flinders.1,Flinders
140.41731197,-18.91621793,2513,FALSE,1,Flinders.1,Flinders
140.4429352,-18.8520066,2514,FALSE,1,Flinders.1,Flinders
140.40986028,-18.79167254,2515,FALSE,1,Flinders.1,Flinders
140.44590246,-18.70868243,2516,FALSE,1,Flinders.1,Flinders
140.43530149,-18.68372496,2517,FALSE,1,Flinders.1,Flinders
140.50741213,-18.62637104,2518,FALSE,1,Flinders.1,Flinders
140.5287132,-18.58575923,2519,FALSE,1,Flinders.1,Flinders
140.57861723,-18.55075926,2520,FALSE,1,Flinders.1,Flinders
140.57676887,-18.45545223,2521,FALSE,1,Flinders.1,Flinders
140.41284463,-18.37036723,2522,FALSE,1,Flinders.1,Flinders
140.4299894,-18.30962564,2523,FALSE,1,Flinders.1,Flinders
140.47860616,-18.30632419,2524,FALSE,1,Flinders.1,Flinders
140.54828812,-18.25025132,2525,FALSE,1,Flinders.1,Flinders
140.58648562,-18.16105998,2526,FALSE,1,Flinders.1,Flinders
140.66304222,-18.11934421,2527,FALSE,1,Flinders.1,Flinders
140.6693396,-18.03963657,2528,FALSE,1,Flinders.1,Flinders
140.69540943,-17.99041799,2529,FALSE,1,Flinders.1,Flinders
140.61782079,-17.80751923,2530,FALSE,1,Flinders.1,Flinders
140.57698461,-17.78806624,2531,FALSE,1,Flinders.1,Flinders
140.56835513,-17.71125509,2532,FALSE,1,Flinders.1,Flinders
140.52218374,-17.62723131,2533,FALSE,1,Flinders.1,Flinders
140.59603107,-17.59650264,2534,FALSE,1,Flinders.1,Flinders
140.71062933,-17.50924218,2535,FALSE,1,Flinders.1,Flinders
140.7818998,-17.48737592,2536,FALSE,1,Flinders.1,Flinders
140.76837377,-17.55993241,2537,FALSE,1,Flinders.1,Flinders
140.84932203,-17.63241954,2538,FALSE,1,Flinders.1,Flinders
140.83888131,-17.6791045,2539,FALSE,1,Flinders.1,Flinders
140.8776454,-17.73479011,2540,FALSE,1,Flinders.1,Flinders
140.98043604,-17.85048164,2541,FALSE,1,Flinders.1,Flinders
140.98163659,-17.91930886,2542,FALSE,1,Flinders.1,Flinders
140.9280516,-17.94757213,2543,FALSE,1,Flinders.1,Flinders
140.89877461,-18.12439752,2544,FALSE,1,Flinders.1,Flinders
140.92227223,-18.21617196,2545,FALSE,1,Flinders.1,Flinders
140.92811624,-18.29441406,2546,FALSE,1,Flinders.1,Flinders
140.96410063,-18.40218131,2547,FALSE,1,Flinders.1,Flinders
140.97905816,-18.54423968,2548,FALSE,1,Flinders.1,Flinders
141.08597118,-18.60441833,2549,FALSE,1,Flinders.1,Flinders
141.09687432,-18.7171182,2550,FALSE,1,Flinders.1,Flinders
141.08217463,-18.74259827,2551,FALSE,1,Flinders.1,Flinders
141.09271003,-18.81756816,2552,FALSE,1,Flinders.1,Flinders
141.12106874,-18.85162297,2553,FALSE,1,Flinders.1,Flinders
141.10594088,-18.96254674,2554,FALSE,1,Flinders.1,Flinders
141.11331629,-19.01105132,2555,FALSE,1,Flinders.1,Flinders
141.15560337,-19.05661441,2556,FALSE,1,Flinders.1,Flinders
141.2057172,-19.15805471,2557,FALSE,1,Flinders.1,Flinders
141.23587108,-19.31142887,2558,FALSE,1,Flinders.1,Flinders
141.22234188,-19.33066142,2559,FALSE,1,Flinders.1,Flinders
141.23198914,-19.4449034,2560,FALSE,1,Flinders.1,Flinders
141.28329063,-19.53192916,2561,FALSE,1,Flinders.1,Flinders
141.33738017,-19.57310352,2562,FALSE,1,Flinders.1,Flinders
141.32785397,-19.59669592,2563,FALSE,1,Flinders.1,Flinders
141.3867388,-19.66018387,2564,FALSE,1,Flinders.1,Flinders
141.45457486,-19.76452679,2565,FALSE,1,Flinders.1,Flinders
141.54124123,-19.83796882,2566,FALSE,1,Flinders.1,Flinders
141.65101437,-19.83407371,2567,FALSE,1,Flinders.1,Flinders
141.74594028,-19.85062443,2568,FALSE,1,Flinders.1,Flinders
141.77198416,-19.87143512,2569,FALSE,1,Flinders.1,Flinders
141.85717398,-19.87222564,2570,FALSE,1,Flinders.1,Flinders
141.90701014,-19.89108897,2571,FALSE,1,Flinders.1,Flinders
142.20072752,-19.95020134,2572,FALSE,1,Flinders.1,Flinders
142.22797973,-19.93017141,2573,FALSE,1,Flinders.1,Flinders
142.21699347,-19.87930803,2574,FALSE,1,Flinders.1,Flinders
142.33832381,-19.83918707,2575,FALSE,1,Flinders.1,Flinders
142.38669822,-19.83627334,2576,FALSE,1,Flinders.1,Flinders
142.45979379,-19.76930102,2577,FALSE,1,Flinders.1,Flinders
142.5724892,-19.76629092,2578,FALSE,1,Flinders.1,Flinders
142.68524626,-19.78399688,2579,FALSE,1,Flinders.1,Flinders
142.69105263,-19.7677264,2580,FALSE,1,Flinders.1,Flinders
142.8091176,-19.70494236,2581,FALSE,1,Flinders.1,Flinders
142.84492407,-19.66949799,2582,FALSE,1,Flinders.1,Flinders
142.93323094,-19.63423476,2583,FALSE,1,Flinders.1,Flinders
142.94931956,-19.60223816,2584,FALSE,1,Flinders.1,Flinders
143.00632597,-19.59249427,2585,FALSE,1,Flinders.1,Flinders
143.10582168,-19.66176621,2586,FALSE,1,Flinders.1,Flinders
143.23668854,-19.63414102,2587,FALSE,1,Flinders.1,Flinders
143.32330826,-19.58016111,2588,FALSE,1,Flinders.1,Flinders
143.3706987,-19.617759,2589,FALSE,1,Flinders.1,Flinders
143.40974691,-19.56643906,2590,FALSE,1,Flinders.1,Flinders
143.53756282,-19.49973022,2591,FALSE,1,Flinders.1,Flinders
153.26668723,-24.69751901,2592,FALSE,1,Fraser Island.1,Fraser Island
153.2655286,-24.87715859,2593,FALSE,1,Fraser Island.1,Fraser Island
153.2972186,-24.94212823,2594,FALSE,1,Fraser Island.1,Fraser Island
153.35024798,-24.96746784,2595,FALSE,1,Fraser Island.1,Fraser Island
153.3553283,-25.01974769,2596,FALSE,1,Fraser Island.1,Fraser Island
153.22363242,-25.2945579,2597,FALSE,1,Fraser Island.1,Fraser Island
153.11125614,-25.55062807,2598,FALSE,1,Fraser Island.1,Fraser Island
153.07698767,-25.67661803,2599,FALSE,1,Fraser Island.1,Fraser Island
153.08972808,-25.7542578,2600,FALSE,1,Fraser Island.1,Fraser Island
153.02995926,-25.78586812,2601,FALSE,1,Fraser Island.1,Fraser Island
152.99691936,-25.73445844,2602,FALSE,1,Fraser Island.1,Fraser Island
152.95082863,-25.5528291,2603,FALSE,1,Fraser Island.1,Fraser Island
152.98678776,-25.51144896,2604,FALSE,1,Fraser Island.1,Fraser Island
152.98604727,-25.44730909,2605,FALSE,1,Fraser Island.1,Fraser Island
153.05100547,-25.34495889,2606,FALSE,1,Fraser Island.1,Fraser Island
153.0297845,-25.17784939,2607,FALSE,1,Fraser Island.1,Fraser Island
153.1594718,-25.08445878,2608,FALSE,1,Fraser Island.1,Fraser Island
153.22892993,-24.97949858,2609,FALSE,1,Fraser Island.1,Fraser Island
153.22447947,-24.90837878,2610,FALSE,1,Fraser Island.1,Fraser Island
153.13226,-24.79225963,2611,FALSE,1,Fraser Island.1,Fraser Island
153.21373818,-24.71451931,2612,FALSE,1,Fraser Island.1,Fraser Island
153.26668723,-24.69751901,2613,FALSE,1,Fraser Island.1,Fraser Island
139.02078577,-19.85837393,2614,FALSE,1,Georgina.1,Georgina
139.06292829,-19.92087596,2615,FALSE,1,Georgina.1,Georgina
139.12238973,-19.90708281,2616,FALSE,1,Georgina.1,Georgina
139.12913304,-19.94245352,2617,FALSE,1,Georgina.1,Georgina
139.08671338,-19.98579371,2618,FALSE,1,Georgina.1,Georgina
139.13947158,-20.11141297,2619,FALSE,1,Georgina.1,Georgina
139.18572552,-20.12777013,2620,FALSE,1,Georgina.1,Georgina
139.248521,-20.20079633,2621,FALSE,1,Georgina.1,Georgina
139.28938361,-20.19577241,2622,FALSE,1,Georgina.1,Georgina
139.31353143,-20.29861617,2623,FALSE,1,Georgina.1,Georgina
139.3418871,-20.30555703,2624,FALSE,1,Georgina.1,Georgina
139.3956157,-20.39010091,2625,FALSE,1,Georgina.1,Georgina
139.38299601,-20.46361772,2626,FALSE,1,Georgina.1,Georgina
139.4272783,-20.55831664,2627,FALSE,1,Georgina.1,Georgina
139.38631422,-20.60812222,2628,FALSE,1,Georgina.1,Georgina
139.37960006,-20.66277302,2629,FALSE,1,Georgina.1,Georgina
139.34721811,-20.69503273,2630,FALSE,1,Georgina.1,Georgina
139.42348222,-20.76015264,2631,FALSE,1,Georgina.1,Georgina
139.3901135,-20.82489977,2632,FALSE,1,Georgina.1,Georgina
139.40113341,-20.90184889,2633,FALSE,1,Georgina.1,Georgina
139.4605881,-20.92687566,2634,FALSE,1,Georgina.1,Georgina
139.48387218,-20.97033062,2635,FALSE,1,Georgina.1,Georgina
139.54362877,-20.98381046,2636,FALSE,1,Georgina.1,Georgina
139.58629398,-21.04122234,2637,FALSE,1,Georgina.1,Georgina
139.66256123,-21.01074743,2638,FALSE,1,Georgina.1,Georgina
139.70210004,-21.0336228,2639,FALSE,1,Georgina.1,Georgina
139.70503122,-21.07594369,2640,FALSE,1,Georgina.1,Georgina
139.78104507,-21.09455403,2641,FALSE,1,Georgina.1,Georgina
139.8038336,-21.10874936,2642,FALSE,1,Georgina.1,Georgina
139.81486773,-21.17805519,2643,FALSE,1,Georgina.1,Georgina
139.89826462,-21.16695117,2644,FALSE,1,Georgina.1,Georgina
140.02156143,-21.26085182,2645,FALSE,1,Georgina.1,Georgina
140.03383452,-21.32506582,2646,FALSE,1,Georgina.1,Georgina
140.14808178,-21.42039416,2647,FALSE,1,Georgina.1,Georgina
140.25846399,-21.4330842,2648,FALSE,1,Georgina.1,Georgina
140.30707594,-21.47838044,2649,FALSE,1,Georgina.1,Georgina
140.37010919,-21.45288638,2650,FALSE,1,Georgina.1,Georgina
140.40717979,-21.48067612,2651,FALSE,1,Georgina.1,Georgina
140.47521183,-21.49394057,2652,FALSE,1,Georgina.1,Georgina
140.50822368,-21.57023201,2653,FALSE,1,Georgina.1,Georgina
140.61634907,-21.58678301,2654,FALSE,1,Georgina.1,Georgina
140.73885412,-21.55936812,2655,FALSE,1,Georgina.1,Georgina
140.79509283,-21.62629652,2656,FALSE,1,Georgina.1,Georgina
140.85338133,-21.66371026,2657,FALSE,1,Georgina.1,Georgina
140.9010273,-21.77608062,2658,FALSE,1,Georgina.1,Georgina
141.02079373,-21.79360246,2659,FALSE,1,Georgina.1,Georgina
141.10217314,-21.73425158,2660,FALSE,1,Georgina.1,Georgina
141.20143929,-21.83152858,2661,FALSE,1,Georgina.1,Georgina
141.24474842,-21.8245799,2662,FALSE,1,Georgina.1,Georgina
141.26224804,-21.92816302,2663,FALSE,1,Georgina.1,Georgina
141.24318818,-21.98488272,2664,FALSE,1,Georgina.1,Georgina
141.24027874,-22.07346442,2665,FALSE,1,Georgina.1,Georgina
141.26772878,-22.09651547,2666,FALSE,1,Georgina.1,Georgina
141.26779371,-22.17686014,2667,FALSE,1,Georgina.1,Georgina
141.20153738,-22.23763376,2668,FALSE,1,Georgina.1,Georgina
141.19888936,-22.26941212,2669,FALSE,1,Georgina.1,Georgina
141.12064811,-22.3001123,2670,FALSE,1,Georgina.1,Georgina
141.10196579,-22.35099177,2671,FALSE,1,Georgina.1,Georgina
141.12867626,-22.49294233,2672,FALSE,1,Georgina.1,Georgina
141.1677811,-22.52601748,2673,FALSE,1,Georgina.1,Georgina
141.11453786,-22.56327606,2674,FALSE,1,Georgina.1,Georgina
141.11580099,-22.6229155,2675,FALSE,1,Georgina.1,Georgina
141.15202951,-22.6742674,2676,FALSE,1,Georgina.1,Georgina
141.10794538,-22.71059549,2677,FALSE,1,Georgina.1,Georgina
141.10109042,-22.75552286,2678,FALSE,1,Georgina.1,Georgina
141.01185371,-22.7963615,2679,FALSE,1,Georgina.1,Georgina
140.98769132,-22.83892727,2680,FALSE,1,Georgina.1,Georgina
140.94909201,-22.83892312,2681,FALSE,1,Georgina.1,Georgina
140.88013239,-22.99624408,2682,FALSE,1,Georgina.1,Georgina
140.85163939,-23.0275351,2683,FALSE,1,Georgina.1,Georgina
140.79544526,-23.03119617,2684,FALSE,1,Georgina.1,Georgina
140.79074644,-23.07736908,2685,FALSE,1,Georgina.1,Georgina
140.72424918,-23.1026306,2686,FALSE,1,Georgina.1,Georgina
140.620922,-23.11926198,2687,FALSE,1,Georgina.1,Georgina
140.59168822,-23.15098992,2688,FALSE,1,Georgina.1,Georgina
140.53512113,-23.15849289,2689,FALSE,1,Georgina.1,Georgina
140.50137257,-23.2064002,2690,FALSE,1,Georgina.1,Georgina
140.4219922,-23.28144824,2691,FALSE,1,Georgina.1,Georgina
140.40446287,-23.34134497,2692,FALSE,1,Georgina.1,Georgina
140.42083096,-23.38961152,2693,FALSE,1,Georgina.1,Georgina
140.40443044,-23.49029044,2694,FALSE,1,Georgina.1,Georgina
140.37745253,-23.51552112,2695,FALSE,1,Georgina.1,Georgina
140.38997844,-23.58506847,2696,FALSE,1,Georgina.1,Georgina
140.37400991,-23.64072418,2697,FALSE,1,Georgina.1,Georgina
140.37745677,-23.73343632,2698,FALSE,1,Georgina.1,Georgina
140.42943109,-23.83230632,2699,FALSE,1,Georgina.1,Georgina
140.44155621,-23.96121978,2700,FALSE,1,Georgina.1,Georgina
140.42889201,-24.01104507,2701,FALSE,1,Georgina.1,Georgina
140.35961698,-24.08386047,2702,FALSE,1,Georgina.1,Georgina
140.31157297,-24.19032617,2703,FALSE,1,Georgina.1,Georgina
140.30036022,-24.24891679,2704,FALSE,1,Georgina.1,Georgina
140.21846657,-24.38451212,2705,FALSE,1,Georgina.1,Georgina
140.10621587,-24.4390098,2706,FALSE,1,Georgina.1,Georgina
140.01976737,-24.40780087,2707,FALSE,1,Georgina.1,Georgina
139.93852619,-24.41735397,2708,FALSE,1,Georgina.1,Georgina
139.81930682,-24.46799321,2709,FALSE,1,Georgina.1,Georgina
139.72382318,-24.54624431,2710,FALSE,1,Georgina.1,Georgina
139.68796943,-24.55658522,2711,FALSE,1,Georgina.1,Georgina
139.70010707,-24.62696196,2712,FALSE,1,Georgina.1,Georgina
139.75865281,-24.65753986,2713,FALSE,1,Georgina.1,Georgina
139.81934824,-24.63423079,2714,FALSE,1,Georgina.1,Georgina
139.92316753,-24.75087051,2715,FALSE,1,Georgina.1,Georgina
139.87933133,-24.84139986,2716,FALSE,1,Georgina.1,Georgina
139.82179272,-24.88458604,2717,FALSE,1,Georgina.1,Georgina
139.75042424,-24.90916742,2718,FALSE,1,Georgina.1,Georgina
139.63794622,-24.97814508,2719,FALSE,1,Georgina.1,Georgina
139.64573184,-25.05804802,2720,FALSE,1,Georgina.1,Georgina
139.60394697,-25.10319808,2721,FALSE,1,Georgina.1,Georgina
139.58633798,-25.15304117,2722,FALSE,1,Georgina.1,Georgina
139.51718108,-25.12933799,2723,FALSE,1,Georgina.1,Georgina
139.47283014,-25.07489554,2724,FALSE,1,Georgina.1,Georgina
139.40056777,-25.04035747,2725,FALSE,1,Georgina.1,Georgina
139.35724936,-25.0883155,2726,FALSE,1,Georgina.1,Georgina
139.33606536,-25.1464331,2727,FALSE,1,Georgina.1,Georgina
139.26897269,-25.19218324,2728,FALSE,1,Georgina.1,Georgina
139.20052469,-25.2585344,2729,FALSE,1,Georgina.1,Georgina
139.17868972,-25.36007149,2730,FALSE,1,Georgina.1,Georgina
139.18911473,-25.38282161,2731,FALSE,1,Georgina.1,Georgina
139.11088104,-25.45475171,2732,FALSE,1,Georgina.1,Georgina
139.05546643,-25.4714954,2733,FALSE,1,Georgina.1,Georgina
139.0820404,-25.53264624,2734,FALSE,1,Georgina.1,Georgina
139.16798626,-25.60354494,2735,FALSE,1,Georgina.1,Georgina
139.22406028,-25.58112641,2736,FALSE,1,Georgina.1,Georgina
139.25576578,-25.62029974,2737,FALSE,1,Georgina.1,Georgina
139.29067087,-25.70904147,2738,FALSE,1,Georgina.1,Georgina
139.27198134,-25.78319482,2739,FALSE,1,Georgina.1,Georgina
139.21625216,-25.80567498,2740,FALSE,1,Georgina.1,Georgina
139.22659047,-25.84751448,2741,FALSE,1,Georgina.1,Georgina
139.1269091,-25.90717094,2742,FALSE,1,Georgina.1,Georgina
139.1416079,-25.99667209,2743,FALSE,1,Georgina.1,Georgina
138.46123517,-25.99678503,2744,FALSE,1,Georgina.1,Georgina
138.45740427,-25.95637721,2745,FALSE,1,Georgina.1,Georgina
138.4107734,-25.85519464,2746,FALSE,1,Georgina.1,Georgina
138.33986051,-25.65595716,2747,FALSE,1,Georgina.1,Georgina
138.21648629,-25.42754147,2748,FALSE,1,Georgina.1,Georgina
138.12035709,-25.21501027,2749,FALSE,1,Georgina.1,Georgina
137.99879627,-24.99705254,2750,FALSE,1,Georgina.1,Georgina
137.91291324,-24.87073631,2751,FALSE,1,Georgina.1,Georgina
137.81930147,-24.70823674,2752,FALSE,1,Georgina.1,Georgina
137.7626348,-24.63323711,2753,FALSE,1,Georgina.1,Georgina
137.68930052,-24.46934824,2754,FALSE,1,Georgina.1,Georgina
137.55152086,-24.12407109,2755,FALSE,1,Georgina.1,Georgina
137.40346402,-23.81351618,2756,FALSE,1,Georgina.1,Georgina
